id,salary
4533,90000 - 110000
4534,"75,000 - 80,000 €"
4535,70 000 - 80 000
4536,62000
4537,55000
4538,€75.000 - €90.000
4539,65.000 €
4540,>37.000€
4541,60.000 - 80.000
4542,50.000-70.000 EUR
4543,"30,000 - 60,000 €"
4544,50.000-55.000 Euro
4545,tbd
4546,90000
4547,"76,000 - 95,000 €"
4548,55-70k
4549,44k-48k
4550,63000
4551,75k
4552,50000-55000
4553,"50,000-84,000 EUR"
4554,50.000 - 55.000
4555,55k€-85k€
4556,48.000€ - 70.000€
4557,50.000 - 85.000€
4558,50000 - 60000
4559,EUR 65.000 - 80.000
4560,"55,000-65,000"
4561,50000
4562,">70,000€"
4563,70.000 +
4564,"€60,000-€75,000"
4565,65000
4566,verhandelbar
4567,500000 € - 60000 €
4568,60000
4569,50000-55000
4570,45.000€ - 65.000€
4571,€65.000 - €80.000
4572,55-70k
4573,65000-85000
4574,"50,000-65,000"
4575,40000 - 50000€
4576,45000
4577,90000 - 115000
4578,30000-50000
4579,65000-75000
4580,50000€
4581,ab 70.000
4582,"€50,000-€60,000"
4583,"€30,000 - €35,000"
4584,"36,000 - 46,000"
4585,57.000 - 67.000
4586,60000€ - 150000€
4587,110000
4588,50.000 €
4589,"ca. 40,000€"
4590,70000
4591,50.000 - 60.000
4592,60000 - 70000
4593,60.000€
4594,50K-70K
4595,"40,000€-70,000€"
4596,"60,000€ -70,000€"
4597,"68,000"
4598,50.000 - 60.000
4599,55000 - 65000
4600,60000 - 80000
4601,50 - 65000
4602,40 000 - 45000 
4603,65-70K
4604,70k-115k
4605,50000
4606,50000
4607,75000-120000
4608,Open offer 
4609,50000
4610,"€50,000-€70,000"
4611,"65,000-75,000"
4612,"45,000-50,000"
4613,60 000 - 70 000
4614,55.000
4615,70000
4616,"50,000€ - 70,000€"
4617,63000
4618,60000 - 85000
4619,"60,000"
4620,55.000-65.000
4621,Gaan we uitkomen
4622,"50,000"
4623,€50.000
4624,€60000
4625,60000-70000€
4626,4-6k Monthly 
4627,"90,000 - 130,000"
4628,80000
4629,45.000 - 51.000
4630,tbd
4631,70.000 € to 80.000 €
4632,60.000-80.000 €
4633,"70,000-75,000"
4634,65.000-80.000
4635,"60,000-70,000"
4636,negotiable
4637,65.000€
4638,65000
4639,tbd
4640,50.000-70.000
4641,50.000 € - 60.000€
4642,0
4643,"55,000-65,000"
4644,50000-80000
4645,65000
4646,"45,000"
4647,50.000 - 65.000
4648,"> €50,000"
4649,75000-120000
4650,60000-110000
4651,50.000+
4652,70.000
4653,68.500€
4654,"55,000€-70,000€"
4655,"70,000 - 90,000"
4656,"55,000-60,000"
4657,65000
4658,"€60,000 - €65,000"
4659,65.000-75.000
4660,40 000 - 60 000
4661,50.000€ - 55.000€
4662,to be discussed
4663,55 000 - 75 000
4664,"40,000 - 65,000"
4665,70k - 75k
4666,80.000-100.000
4667,€30-50k
4668,65000-85000
4669,~ 40.000
4670,"70,000-85,000€"
4671,70.000
4672,"55,000€-65,000€"
4673,100000
4674,"50,000€ - 70,000€"
4675,"60,000"
4676,"70,000€ - 75,000€"
4677, 90k-120k USD
4678,58.000 - 62.000
4679,65.000 €
4680,95000
4681,"65,000€"
4682,A good market salary
4683,55000-70000
4684,80.000-120.000
4685,"80,000€"
4686,45.000-55.000
4687,70.000 Euro
4688,"60,000-75,000 EUR"
4689,60.000€ - 70.000€
4690,1-99999€
4691,75000-120000
4692,"40,000-50,000"
4693,55-80k
4694,"39,000€ - 46,000€"
4695,"70,000-75,000"
4696,60000
4697,TBC
4698,100000+
4699,60.000€
4700,60000-70000
4701,"90,000"
4702,55-75000 euro
4703,45.000-75.000
4704,60000-110000
4705,110.000 - 120.000
4706,45000 - 72000
4707,tbd
4708,72 K in salary band
4709,"ca. 100,000"
4710,45-65k
4711,30.000 - 40.000
4712,60000
4713,80.000+
4714,"70,000€ - 75,000€"
4715,50.000 - 60.000 €
4716,"50,000 - 55,000"
4717,43k
4718,40 000 - 60 000
4719,60000-70000
4720,42.000 - 48.000
4721,verhandelbar
4722,TBC
4723,45-50K
4724,62000-65000
4725,65000 bis 70000€
4726,70.000-80.000
4727,40.000 - 70.000€
4728,70-75k
4729,75000-120000
4730,68000 - 87000
4731,"60,000"
4732,40.000 - 50.000€
4733,>75k
4734,€75.000 - €90.000
4735,45.000 - 75.500
4736,35-38k
4737,75000
4738,52.000 €
4739,40000-65000
4740,60.000-70.000
4741,Nach Vereinbarung
4742,70/75k
4743,"55,000 - 70,000"
4744,"up to 120,000€"
4745,95k-110k
4746,30.000 - 40.000
4747,"50,000 - 70,000"
4748,"60,000k+"
4749,50.000
4750,80000€ - 85000€
4751,50.000-60.000 EUR
4752,">65,000 EUR"
4753,50000 - 70000
4754,"60,000 - 70,000"
4755,70000 - 85000 €
4756,50.000€ - 60.000€
4757,75.000 €
4758,"60,000€-80,000€"
4759,54.000 - 65.000
4760,50000
4761,50.000-80.000
4762,70-75
4763,"120,000€"
4764,60000 - 70000
4765,70000-110000
4766,65.000 - 75.000
4767,50-55K
4768,55.000-60.000
4769,"25,000 - 40,000€"
4770,Open for discussion
4771,80.000 - 95.000
4772,40000-6000
4773,85.-110.000
4774,€ 57 000 - € 77 200
4775,65.000€
4776,"50,000€-70,000€"
4777,70000
4778,50.000 - 70.000
4779,60.000 - 65.000
4780,"60,000 - 75,000"
4781,to be discussed
4782,Competitive
4783,€75.000 - €90.000
4784,€50000 - €67000
4785,50.000 - 75.000
4786,55.000 - 60.000€
4787,60.000€ - 80.000€
4788,"€70,000 - €80,000"
4789,60000
4790,"60,000€ - 70,000€"
4791,55.000 - 60.000 €
4792,45.000-55.000
4793,60.000€ - 70.0000€
4794,90000
4795,55000 - ∞
4796,to be discussed 
4797,47.000€-52.000€
4798,60000
4799,75000 - 120000
4800,40.000 - 60.000
4801,"55,000-70,000"
4802,"50,000€ - 55,000€"
4803,"60,000-65,000"
4804,30.000 - 40.000
4805,90000
4806,20.000€ - 30.000€
4807,60k +
4808,"70,000€ +"
4809,50000-80000
4810,55.000 - 65.000
4811,35000-75000
4812,65.000 - 80.000
4813,60 000- 70 000
4814,65000
4815,50.000-70.000
4816,"60,000 - 70,000"
4817,75.000 €
4818,70 - 80.000€
4819,55.000
4820,70.000 € - 80.000 €
4821,48.000 €
4822,"100,000"
4823,56000 - 60000
4824,90000-110000
4825,60000
4826,65000
4827,>60K
4828,75.000-80.000€
4829,40000-55000
4830,60-70
4831,60
4832,50.000-55.000€
4833,"44,000 € - 54,000 €"
4834,40.000 - 70.000€
4835,negotiable
4836,"€75,000 - €80,000"
4837,50.000-55000
4838,"50,000€ - 65,000€"
4839,40.000 - 50.000 EUR
4840,60000-70000
4841,60000
4842,"80-90,000"
4843,60k
4844,75 - 80k
4845,50.000-60.000
4846,55000 - 65000
4847,80-100k
4848,85k
4849,45k - 80k
4850,">€60,000"
4851,90000-100000
4852,Negotiable
4853,> 60 K
4854,"60,000-70,000"
4855,"55,000-60,000EUR"
4856,30.000-40.000
4857,60000 - 65000
4858,"55,000 € - 65,000 €"
4859,65000
4860,60k-80k
4861,80.000€
4862,50000-55000
4863,55.000€ - 75.000 €
4864,37000
4865,52.000-58.000
4866,45000-50000
4867,"EUR 50,000+"
4868,"40-50,000"
4869,"50,000 - 55,000"
4870,"80,000 - 90,000"
4871,52k
4872,€75.000 - €90.000
4873,60.000-75.000
4874,"75,000 - 95,000"
4875,65000
4876,"50,000 - 65,000"
4877,"55,000-70,000"
4878,50000
4879,75.000
4880,70.000 € - 125.000 €
4881,60000-70000
4882,55.000 - 70.000
4883,"55,000-85,000€"
4884,70.000-75.000€
4885,90.000
4886,50.000-60.000
4887,80000
4888,63k-75k
4889,42.000
4890,"55,000€ - 75,000€"
4891,50.000 - 60.000 €
4892,"50,000€-70,000€"
4893,90.000€
4894,60k-70k
4895,80000
4896,75000 - 100000€
4897,60-70000
4898,45000 - 60000
4899,60000
4900,> 70 K
4901,55.000€ - 65.000€
4902,60.000 - 100.000 EUR
4903,40.000€ - 45.000€
4904,75.000-95.000
4905,up to 50k
4906,€45.000 - €60.000.
4907,50.000€ - 60.000€
4908,"30,000 - 60,000 €"
4909,55000
4910,"55,000-65,000 €"
4911,55k
4912,"95,000"
4913,65 - 70 k€
4914,"50,000 - 55,000"
4915,48000-60000
4916,verhandelbar
4917,40 000 - 60 000
4918,"80,000 "
4919,€40.000 - € 50.000
4920,"€65,000 - €80,000"
4921,50.000 €
4922,55000
4923,60.000 - 70.000
4924,"55,000 € - 65,000 €"
4925,55k - 65k
4926,70.000
4927,60000-70000
4928,60.000-75.000€
4929,tbd
4930,44.000 - 50.000
4931,45.000-60.000
4932,60k - 80k
4933,65000
4934,55.000 - 68.000
4935,60.000 - 70.000
4936,70000
4937,"65,000 - 75,000€"
4938,"55,000-65,000"
4939,50000-55000
4940,60.000 - 70.000€
4941,">75,000"
4942,"50,000 - 75,000"
4943,45000-65000
4944,60000 - 70000
4945,"50,000-70,000"
4946,60000
4947,"75,000-85,000"
4948,€
4949,Competitive
4950,"60,000€-75,000€"
4951,45.000€
4952,"40,000-80,000"
4953,56.000 - 65.000
4954,35.000 to 40.000
4955,80.000€
4956,70.000
4957,70.000 - 75.000
4958,75.000 - 85.000 €
4959,"50,000€ - 55,000€"
4960,70.000 - 90.000
4961,"55,000€ - 70,000€"
4962,80000-115000
4963,60000-75000
4964,"50,000€"
4965,90000 - 120000
4966,50000 - 60000
4967,€62K - €72K
4968,-
4969,40 000 - 60 000
4970,> 50000
4971,40 000 - 60 000
4972,60.000€-70.000€
4973,€
4974,35000
4975,"€75,000"
4976,55.000-65.000
4977,"€70,000 - 80,000"
4978,"65,000"
4979,40000 - 50000
4980,"50-55,000€"
4981,negotiable
4982,65000
4983,80000
4984,"> 50,000 €"
4985,€90.000 - €100.000
4986,"60,000€ - 70,000€"
4987,€50.000 - €60.000
4988,45000-60000
4989,60000
4990,40000 bis 49000
4991,50000 - 70000
4992,36000
4993,30.000-40.000
4994,"50,000"
4995,"60,000-80,000"
4996,30000-50000
4997,0
4998,65000 - 75000€
4999,60.000€ - 75.000€
5000,"45,000 - 55,000 EUR"
5001,65.000 €
5002,50.000€
5003,ca. 70.000-90.000
5004,60000-75000
5005,50.000-80.000
5006,65-80
5007,35000-75000
5008,62000-75000
5009,60.000 - 65.000
5010,50000-60000€
5011,"55,000€ – 65,000€"
5012,≈45000
5013,"45,000€ - 65,000€"
5014,60.000-75.000
5015,"50,000€-70,000€"
5016,65 000€ to 80 000€
5017,55.000-65.000
5018,56.000 - 60.200€
5019,"50,000 to 55,000Eur"
5020,85.000
5021,"45,000-60,000"
5022,50.000
5023,65-75k
5024,60000
5025,70.000-100.000€
5026,55.000 - 65.000
5027,ca. 80 000+
5028,50.000€ - 65.000€
5029,40000-70000
5030,70.000-83.000
5031,75.000€+
5032,50.000-75.000
5033,TBC
5034,50000
5035,65000
5036,55000
5037,35.000-70.000
5038,"55,000€ - 65,000€"
5039,"75,000 - 85,000"
5040,50.000 - 70.000
5041,80.000-87.000
5042,70000
5043,80000
5044,55000 - 70000
5045,65.-70.000
5046,"50,000€"
5047,65000
5048,"40,000 - 65,000"
5049,75.000-85.000€
5050,80000
5051,80000 - 85000
5052,75-100k
5053,40 000 - 60 000
5054,55-60.000€
5055,80000
5056,70.000-85.000€
5057,45.000-75.000€
5058,"£45-75,000"
5059,55 000 - 85 000
5060,75000-77500
5061,70-75k
5062,60000
5063,€55.000 - €65.000
5064,55 000 - 85 000
5065,70000
5066,55.000
5067,55000€ - 65000€
5068,55k+
5069,"€60,000-€70,000"
5070,50.000 - 70.000
5071,TBD
5072,70.000 - 75.000€
5073,50000 - 70000
5074,40.000 - 50.000
5075,50 000 - 60 000E
5076,40.000 - 50.000 €
5077,60.000
5078,75000 - 80000€
5079,"50,000-55,000"
5080,80000
5081,tbd
5082,>75000
5083,60000-75000
5084,"€ 50,000 - € 60,000"
5085,ca. 50.000
5086,50-65k
5087,"50,000 - 60,000 EUR"
5088,55.000 - 65.000
5089,50.000- 80.000 
5090,20000
5091,"70,000 to 100,000€"
5092,55-65k
5093,50.000 - 60.000
5094,negotiable
5095,80'000 EUR
5096,"60,000€ - 70,000€"
5097,"40,000€ - 50,000€"
5098,"€45,000-€55,000"
5099,65
5100,60.000-75.000
5101,65 000€ to 80 000€
5102,+ €77000
5103,50.000 - 60.000
5104,50000
5105,45000
5106,75.000 - 80.000 €
5107,65000
5108,80000-130000
5109,€40.000-45.000
5110,"60.000,00"
5111,"70,000-80,000"
5112,up to 70.000€
5113,60.000 €
5114,Total comp >150.000
5115,65000
5116,€
5117,>70k
5118,VHB
5119,€54000-€62000
5120,45.000-65.000€
5121,"50,000-60,000"
5122,"80,000-100,000"
5123,50.000 - 65.000
5124,"50,000€-70,000€"
5125,50.000 - 70.000
5126,€90.000 - €100.000
5127,50.000 - 75.000
5128,71500€
5129,"60,000 - 75,000 EUR"
5130,40.000 - 50.000 €
5131,120000-140000
5132,50000 - 70000
5133,negotiable
5134,70.000-90.000
5135,competitive
5136,80.000 - 90.000€
5137,100000
5138,70000
5139,50.000-60.000 EUR
5140,"70,000 - 85,000"
5141,"60,000- 70,000"
5142,50.000 -65.000
5143,"50,000-70,000"
5144,45-70k
5145,60.000 - 75.000€
5146,55000
5147,50.000-60.000€
5148,55.000 - 70.000
5149,55 - 80 000 euro
5150,50.000€ - 65.000€
5151,"> 65,000"
5152,50 k
5153,50.000-60.000
5154,60.000
5155,70.000€
5156,60000
5157,"70,000€ - 80,000€"
5158,80'000 EUR
5159,48.000-52.000
5160,50k
5161,80-90000
5162,55-70k EUR
5163,60.000-85.000
5164,~75000 EUR
5165,50000-70000
5166,67000-72000
5167,50000-65000
5168,50.000 - 60.000
5169,49.000 €
5170,"70,000"
5171,"50,000 - 90,000"
5172,35.000-45.000
5173,55.000
5174,65 - 90 k
5175,negotiable
5176,40.000€ - 50.000€
5177,50.000
5178,negotiable
5179,70K
5180,"80,000-85,000"
5181,competitive
5182,€75000-77000
5183,60.000 / 65.000
5184,50.000-60.000
5185,50000-80000
5186,80-90.000
5187,65000-75000
5188,45.000-75.000
5189,"100,000"
5190,45000
5191,"60,000€ - 70,000€"
5192,"60,000-75,000"
5193,70000
5194,50000
5195,"70,000 - 80,000"
5196,60-70
5197,75.000 - 85.000€
5198,tbd.
5199,Negotiable
5200,~60k
5201,85000
5202,65000-70000
5203,50.000-55.000
5204,"50,000€ - 65,000€"
5205,48000 - 55000
5206,60000-65000
5207,80000-85000
5208,around 65k
5209,50000
5210,45.000-55.000
5211,70.000 - 75.000 € 
5212,60000-100000
5213,tbd
5214,negotiable
5215,66.500
5216,50000-58000
5217,"80,000"
5218,45k - 80k
5219,50000 - 80000
5220,€40.000 - €65.000
5221,60000
5222,42.000€-60.000€
5223,"60,000"
5224,tbd
5225,60000 - 65000€
5226,75000-120000
5227,Competitive
5228,"55,000-80,000"
5229,65000-75000
5230,66.500
5231,50.000 - 65.000 €
5232,30.000€ - 40.000€
5233,70.000 - 80.000
5234,0-55000€
5235,75.000
5236,"50,000"
5237,79.000€
5238,60-70k
5239,60000
5240,75-85k
5241,55000-60000
5242,66000
5243,70.000
5244,60. - 85.000
5245,80-95k€
5246,"60,000€"
5247,52.000€
5248,negotiable
5249,70-80k
5250,66.000
5251,"€ 60,000 neg."
5252,"45,000 - 55,000"
5253,"80,000"
5254,50.00.-58.000€
5255,50.000 - 65.000
5256,45.000-55.000
5257,75.000-85.000
5258,75000
5259,"55,000"
5260,48.000-55.000
5261,55-60k+
5262,50000-60000
5263,65.000 EUR 
5264,70 000 - 80 000
5265,50.000 €
5266,60000 - 65000
5267,75.000€ +/-
5268,47.000- 51.000
5269,54000€ - 66000€
5270,68000
5271,95.000-105.000€
5272,75.000€
5273,"60,000-75,000"
5274,60.000-75.000
5275,60 - 65k€
5276,competitive salary
5277,"50,000-55,000 EUR"
5278,"€3,000 - €4,750 p.m."
5279,"55,000 - 60,000"
5280,65.000€
5281,tbd.
5282,50.000 - 80.000
5283,60000-110000
5284,50.000-60.000
5285,75.000
5286,50000
5287,50 000 - 65 000
5288,55.000-60.000
5289,40.000-60.000€
5290,"40,000€"
5291,"50,000€-70,000€"
5292,45.000 - 55.000
5293,62-71k€
5294,70000-95000
5295,>45.000 EUR
5296,"65,000 - 70,000 €"
5297,"50,000€ - 55,000€"
5298,"30,000 - 40,000€"
5299,40 - 55 
5300,80000-100000
5301,75000
5302,50.000 - 60.000
5303,up to negotiations
5304,45.000-55.000
5305,tbd
5306,tba
5307,75.000
5308,"55,000€ - 65,000€"
5309,45.000 - 75.000
5310,60000
5311,45000
5312,60.000 - 70.000 €
5313,70000 EUR
5314,75.000 - 85.000
5315,60.000 €
5316,35.000 - 45.000
5317,55000
5318,">€55,000"
5319,negotiable
5320,tbd
5321,"70,000 - 80,000"
5322,70k
5323,"40,000 - 50,000"
5324,50000-60000€
5325,>80.000€ 
5326,60.000€ - 90.000€
5327,60.000 - 65.000
5328,60.000 - 70.000
5329,50.000 - 60.000
5330,40 - 60 k
5331,60.000 - 71.000€
5332,45000
5333,75000-120000
5334,45-65k
5335,45-55k€
5336,50.000 - 70.000
5337,from €50.000
5338,to be discussed
5339,"50,000-70,000"
5340,60000
5341,78-90k
5342,€50.000 - €55.000
5343,36000
5344,EUR 60.000 - 100.000
5345,50000 - 65000
5346,45000
5347,50000
5348,60.000€
5349,50.000 - 70.000
5350,60-80.000
5351,0
5352,55-63k
5353,"50,000€ - 70,000€"
5354,30000
5355,75000-120000
5356,"65,000-75,000"
5357,55000
5358,75000-120000
5359,90.000 - 110.000
5360,43.000 - 50.000
5361,51K - 65K
5362,65.000 - 72.000
5363,60.000 €
5364,50000
5365,"€70,000 - €85,000"
5366,55.000 €
5367,TBD
5368,60000
5369,€90.000 - €100.000
5370,50.000€ - 60.000€
5371,45.000
5372,50.000€ - 60.000€
5373,65000-85000
5374,55000
5375,55.000 - 60.000
5376,"50,000 - 58,000 €"
5377,70000
5378,70-90k
5379,60.000 - 70.000
5380,"40,000 - 50,000"
5381,60.000 - 80.000
5382,32.000-39.000
5383,"65,000€ - 85,000€"
5384,55000 - 62000
5385,"50,000 - 55,000"
5386,50-70
5387,"50,000€-70,000€"
5388,0
5389,35.000€ - 40.000€
5390,"65,000€ - 85,000€"
5391,62.000 - 68.000
5392,60-90
5393,60000
5394,80.000
5395,80.000
5396,70.000 - 80.000
5397,60-65k
5398,"55,000€ - 60,000€"
5399,"€50,000 - 65,000"
5400,50000-55000
5401,73.000
5402,70000
5403,"50,000€ - 70,000€"
5404,45.000 - 55.000
5405,65000 € - 72000 €
5406,30000 - 45000
5407,ca. 75.000€
5408,50 000 - 70 000
5409,40.000 - 50.000
5410,"45,000 - 55,000"
5411,tbd
5412,60000-70000
5413,55000-65000
5414,50000€ - 75000€
5415,85000
5416,62.000
5417,55.000 - 65.000
5418,80.000-90.000
5419,65.000€ - 85.000€
5420,"40,000 - 60,000 €"
5421,">70,000"
5422,"up to 75,000 EUR"
5423,50.000 - 60.000
5424,65000
5425,"40,000"
5426,Negotiable
5427,55000
5428,70.000-90.000
5429,50000-70000
5430,"70,000 - 80,000"
5431,"45,000-55,000"
5432,80000-100000
5433,65000
5434,83000 euros
5435,65000
5436,40.000 - 60.000 EUR
5437,€
5438,"65,000€"
5439,70-85k
5440,60.000 - 65.000 €
5441,110k+
5442,tbd.
5443,55.000 - 60.000
5444,33000
5445,"50,000€ – 60,000€"
5446,75000-120000
5447,60-70.000
5448,"45,000"
5449,"55,000 - 70,000 EUR"
5450,54.000 - 60.000
5451,"58,000 - 65,000€"
5452,"60,000-80,000"
5453,50.000 - 60.000
5454,50-60.000
5455,75.000 EUR
5456,65000
5457,75000-120000
5458,k.A.
5459,80.000 - 90.000
5460,70k
5461,45.000 - 60.000
5462,70000 - 80000
5463,50k 
5464,"70,000 - 100,000"
5465,50000-80000
5466,40000 € - 60000 €
5467,"45,000€ - 60,000€"
5468,"35,000€ - 45,000€"
5469,50000
5470,"50,000-80,000"
5471,60.000-70.000
5472,65-75 k
5473,60.000-70.000
5474,50.000-60.000
5475,60.000+
5476,65.000
5477,90000
5478,40000-60000
5479,"55,000€ - 65,000€"
5480,90.000-105.000
5481,80000
5482,65000-70000
5483,80000
5484,42-51k€
5485,75000
5486,65.000 -75.000 EUR
5487,>75k
5488,70.000
5489,60k-80k
5490,"65,000 € - 75,000 €"
5491,55 000 - 75 000
5492,75000
5493,65000 - 85000 €
5494,€30-50k
5495,60.000-80.000
5496,€30-55k
5497,"55,000 - 70,000"
5498,66.000 €
5499,50000
5500,for discussion
5501,45-57.000 Euro
5502,Upon experience
5503,90.000 - 95.000
5504,60.000-80.000
5505,45000
5506,42500-50000
5507,45000
5508,53000
5509,"50,000k+"
5510,"60,000-70,000€"
5511,70.000€ - 95.000€
5512,63000 - 80000
5513,75000
5514,79.000€
5515,60.000€ - 82.000€
5516,60000-80000
5517,57000
5518,70000
5519,"50,000 - 75,000"
5520,60000-65000
5521,50000 - 55000
5522,40000-60000
5523,20000
5524,€ 40.000-60.000
5525,45000
5526,30000-50000
5527,"75,000€"
5528,60.000 - 70.000
5529,60.000 €
5530,"30,000 - 60,000 €"
5531,50.000+
5532,50.000 - 62.000€
5533,40.000  - 50.000
5534,"65,000-85,000"
5535,65000
5536,"> €100,000"
5537,65000-95000
5538,"80,000+-"
5539,"50,000-58,000"
5540,"50,000€ - 65,000€"
5541,60.000 € - 90.000 €
5542,55 000 - 75 000
5543,50000-65000
5544,To be discussed
5545,40 000 - 60 000
5546,50000
5547,"56,000€ - 66,000€"
5548,">60,000"
5549,55.000 - 87.000
5550,"50,000-60,000"
5551,75000-120000
5552,55 000 - 75 000
5553,50000-55000
